lap_id,lap_type,lap_num,mini_sector,timestamp,distance,speed,throttle,brake,gear,gps_x,gps_y,mini_sector_time
4,fp1,4,12,40.528,3296.0,293.67,0.961,0.0,4,-2284.21,-2110.57,3.8958
4,fp1,4,12,41.3072,3358.0,284.37,0.879,0.031,5,-2284.21,-2110.57,3.8958
4,fp1,4,13,42.0864,3420.0,302.84,0.746,0.196,6,-1448.63,-3098.04,3.0597
4,fp1,4,13,42.8513,3487.5,328.15,0.855,0.116,6,-1448.63,-3098.04,3.0597
4,fp1,4,13,43.6162,3555.0,337.66,0.919,0.068,6,-1448.63,-3098.04,3.0597
4,fp1,4,13,44.3812,3622.5,326.88,0.933,0.013,7,-1448.63,-3098.04,3.0597
4,fp1,4,14,45.1461,3690.0,320.35,0.732,0.186,7,-367.98,-3671.61,3.1808
4,fp1,4,14,45.9413,3762.5,341.81,0.919,0.007,7,-367.98,-3671.61,3.1808
4,fp1,4,14,46.7365,3835.0,350.62,0.913,0.0,7,-367.98,-3671.61,3.1808
4,fp1,4,14,47.5317,3907.5,339.48,0.933,0.0,8,-367.98,-3671.61,3.1808
4,fp1,4,15,48.3269,3980.0,297.33,0.785,0.134,5,1033.22,-3843.55,3.0532
4,fp1,4,15,49.0902,4045.0,315.57,0.917,0.081,5,1033.22,-3843.55,3.0532
4,fp1,4,15,49.8535,4110.0,325.74,0.946,0.0,5,1033.22,-3843.55,3.0532
4,fp1,4,15,50.6168,4175.0,317.51,0.899,0.019,6,1033.22,-3843.55,3.0532
4,fp1,4,16,51.3801,4240.0,273.34,0.73,0.267,4,2350.55,-3528.81,3.8061
4,fp1,4,16,52.1414,4300.0,294.79,0.873,0.036,4,2350.55,-3528.81,3.8061
4,fp1,4,16,52.9026,4360.0,301.39,0.899,0.018,4,2350.55,-3528.81,3.8061
4,fp1,4,16,53.6638,4420.0,305.56,0.922,0.038,4,2350.55,-3528.81,3.8061
4,fp1,4,16,54.425,4480.0,290.44,0.906,0.063,5,2350.55,-3528.81,3.8061
4,fp1,4,17,55.1863,4540.0,249.72,0.779,0.207,3,3725.92,-2594.06,4.2098
4,fp1,4,17,56.0282,4602.0,267.08,0.882,0.043,3,3725.92,-2594.06,4.2098
4,fp1,4,17,56.8702,4664.0,279.42,0.933,0.0,3,3725.92,-2594.06,4.2098
4,fp1,4,17,57.7121,4726.0,275.04,0.932,0.058,3,3725.92,-2594.06,4.2098
4,fp1,4,17,58.5541,4788.0,267.27,0.86,0.045,4,3725.92,-2594.06,4.2098
4,fp1,4,18,59.396,4850.0,289.0,0.746,0.159,5,4732.38,-1061.66,3.2277
4,fp1,4,18,60.203,4920.0,313.53,0.856,0.076,5,4732.38,-1061.66,3.2277
4,fp1,4,18,61.0099,4990.0,320.53,0.995,0.0,5,4732.38,-1061.66,3.2277
4,fp1,4,18,61.8168,5060.0,310.68,0.864,0.124,6,4732.38,-1061.66,3.2277
5,fp1,5,1,0.0,0.0,265.76,0.762,0.174,3,0.0,0.0,3.401
5,fp1,5,1,0.8503,65.0,286.35,0.849,0.073,3,0.0,0.0,3.401
5,fp1,5,1,1.7005,130.0,292.49,0.914,0.029,3,0.0,0.0,3.401
5,fp1,5,1,2.5508,195.0,283.33,0.915,0.064,4,0.0,0.0,3.401
5,fp1,5,2,3.401,260.0,291.89,0.737,0.248,4,246.39,83.02,3.3743
5,fp1,5,2,4.2446,332.5,313.81,0.847,0.067,4,246.39,83.02,3.3743
5,fp1,5,2,5.0882,405.0,317.97,0.915,0.06,4,246.39,83.02,3.3743
5,fp1,5,2,5.9318,477.5,309.29,0.906,0.092,5,246.39,83.02,3.3743
5,fp1,5,3,6.7754,550.0,300.99,0.73,0.237,5,425.06,349.03,3.4569
5,fp1,5,3,7.4667,612.0,315.69,0.829,0.097,5,425.06,349.03,3.4569
5,fp1,5,3,8.1581,674.0,329.38,0.963,0.0,5,425.06,349.03,3.4569
5,fp1,5,3,8.8495,736.0,331.04,0.941,0.048,5,425.06,349.03,3.4569
5,fp1,5,3,9.5409,798.0,317.79,0.906,0.089,6,425.06,349.03,3.4569
5,fp1,5,4,10.2323,860.0,277.52,0.752,0.203,4,409.13,756.45,3.5251
5,fp1,5,4,11.1136,930.0,298.75,0.852,0.1,4,409.13,756.45,3.5251
5,fp1,5,4,11.9948,1000.0,303.9,0.968,0.0,4,409.13,756.45,3.5251
5,fp1,5,4,12.8761,1070.0,298.43,0.853,0.139,5,409.13,756.45,3.5251
5,fp1,5,5,13.7574,1140.0,244.85,0.733,0.204,3,165.62,1127.91,3.4803
5,fp1,5,5,14.6274,1202.5,265.64,0.876,0.025,3,165.62,1127.91,3.4803
5,fp1,5,5,15.4975,1265.0,273.17,0.946,0.0,3,165.62,1127.91,3.4803
5,fp1,5,5,16.3676,1327.5,263.26,0.909,0.005,4,165.62,1127.91,3.4803
5,fp1,5,6,17.2377,1390.0,238.78,0.767,0.212,3,-230.65,1370.73,3.9173
5,fp1,5,6,18.217,1457.5,254.93,0.867,0.099,3,-230.65,1370.73,3.9173
5,fp1,5,6,19.1963,1525.0,262.26,0.942,0.048,3,-230.65,1370.73,3.9173
5,fp1,5,6,20.1757,1592.5,254.8,0.906,0.056,4,-230.65,1370.73,3.9173
5,fp1,5,7,21.155,1660.0,296.99,0.718,0.199,5,-801.96,1453.43,3.4234
5,fp1,5,7,21.8397,1720.0,310.18,0.833,0.094,5,-801.96,1453.43,3.4234
5,fp1,5,7,22.5243,1780.0,326.0,0.946,0.0,5,-801.96,1453.43,3.4234
5,fp1,5,7,23.209,1840.0,324.38,0.924,0.064,5,-801.96,1453.43,3.4234
5,fp1,5,7,23.8937,1900.0,311.81,0.882,0.043,6,-801.96,1453.43,3.4234
5,fp1,5,8,24.5784,1960.0,305.34,0.785,0.155,6,-1509.65,1250.02,3.6663
5,fp1,5,8,25.3116,2024.0,321.85,0.874,0.104,6,-1509.65,1250.02,3.6663
5,fp1,5,8,26.0449,2088.0,335.48,0.914,0.075,6,-1509.65,1250.02,3.6663
5,fp1,5,8,26.7781,2152.0,336.74,0.928,0.0,6,-1509.65,1250.02,3.6663
5,fp1,5,8,27.5114,2216.0,323.29,0.894,0.021,7,-1509.65,1250.02,3.6663
5,fp1,5,9,28.2446,2280.0,301.16,0.759,0.177,5,-2183.75,655.45,3.3929
5,fp1,5,9,29.0928,2352.5,318.48,0.93,0.0,5,-2183.75,655.45,3.3929
5,fp1,5,9,29.9411,2425.0,329.21,0.92,0.01,5,-2183.75,655.45,3.3929
5,fp1,5,9,30.7893,2497.5,320.3,0.877,0.122,6,-2183.75,655.45,3.3929
5,fp1,5,10,31.6375,2570.0,285.38,0.743,0.243,4,-2563.54,-182.08,3.1777
5,fp1,5,10,32.432,2635.0,307.03,0.85,0.076,4,-2563.54,-182.08,3.1777
5,fp1,5,10,33.2264,2700.0,313.21,0.942,0.024,4,-2563.54,-182.08,3.1777
5,fp1,5,10,34.0208,2765.0,305.42,0.911,0.011,5,-2563.54,-182.08,3.1777
5,fp1,5,11,34.8152,2830.0,273.21,0.716,0.268,4,-2611.09,-1091.38,3.4876
5,fp1,5,11,35.6871,2900.0,296.7,0.907,0.066,4,-2611.09,-1091.38,3.4876
5,fp1,5,11,36.559,2970.0,305.49,0.949,0.007,4,-2611.09,-1091.38,3.4876
5,fp1,5,11,37.4309,3040.0,294.66,0.914,0.074,5,-2611.09,-1091.38,3.4876
5,fp1,5,12,38.3028,3110.0,264.85,0.763,0.188,4,-2284.21,-2110.57,3.9717
5,fp1,5,12,39.0972,3172.0,283.4,0.828,0.132,4,-2284.21,-2110.57,3.9717
5,fp1,5,12,39.8915,3234.0,293.21,0.894,0.076,4,-2284.21,-2110.57,3.9717
5,fp1,5,12,40.6859,3296.0,290.94,0.906,0.068,4,-2284.21,-2110.57,3.9717
5,fp1,5,12,41.4802,3358.0,281.49,0.825,0.1,5,-2284.21,-2110.57,3.9717
5,fp1,5,13,42.2746,3420.0,303.27,0.765,0.185,6,-1448.63,-3098.04,2.9882
5,fp1,5,13,43.0216,3487.5,328.81,0.919,0.074,6,-1448.63,-3098.04,2.9882
5,fp1,5,13,43.7687,3555.0,338.43,0.907,0.092,6,-1448.63,-3098.04,2.9882
5,fp1,5,13,44.5158,3622.5,329.38,0.924,0.019,7,-1448.63,-3098.04,2.9882
5,fp1,5,14,45.2628,3690.0,319.58,0.744,0.245,7,-367.98,-3671.61,3.1279
5,fp1,5,14,46.0448,3762.5,338.66,0.876,0.044,7,-367.98,-3671.61,3.1279
5,fp1,5,14,46.8268,3835.0,352.58,0.982,0.0,7,-367.98,-3671.61,3.1279
5,fp1,5,14,47.6087,3907.5,339.12,0.922,0.054,8,-367.98,-3671.61,3.1279
5,fp1,5,15,48.3907,3980.0,294.64,0.742,0.227,5,1033.22,-3843.55,3.0328
5,fp1,5,15,49.1489,4045.0,315.4,0.877,0.107,5,1033.22,-3843.55,3.0328
5,fp1,5,15,49.9071,4110.0,325.57,0.913,0.036,5,1033.22,-3843.55,3.0328
5,fp1,5,15,50.6653,4175.0,318.99,0.878,0.049,6,1033.22,-3843.55,3.0328
5,fp1,5,16,51.4235,4240.0,277.24,0.73,0.255,4,2350.55,-3528.81,3.7835
5,fp1,5,16,52.1802,4300.0,290.77,0.876,0.048,4,2350.55,-3528.81,3.7835
5,fp1,5,16,52.9369,4360.0,304.02,0.91,0.013,4,2350.55,-3528.81,3.7835
5,fp1,5,16,53.6936,4420.0,303.04,0.964,0.0,4,2350.55,-3528.81,3.7835
5,fp1,5,16,54.4503,4480.0,292.25,0.904,0.039,5,2350.55,-3528.81,3.7835
5,fp1,5,17,55.207,4540.0,252.38,0.777,0.16,3,3725.92,-2594.06,4.2398
5,fp1,5,17,56.055,4602.0,265.46,0.83,0.126,3,3725.92,-2594.06,4.2398
5,fp1,5,17,56.9029,4664.0,275.86,0.919,0.075,3,3725.92,-2594.06,4.2398
5,fp1,5,17,57.7509,4726.0,276.99,0.922,0.032,3,3725.92,-2594.06,4.2398
5,fp1,5,17,58.5988,4788.0,264.96,0.896,0.096,4,3725.92,-2594.06,4.2398
5,fp1,5,18,59.4468,4850.0,291.81,0.759,0.191,5,4732.38,-1061.66,3.3651
5,fp1,5,18,60.2881,4920.0,311.08,0.896,0.025,5,4732.38,-1061.66,3.3651
5,fp1,5,18,61.1294,4990.0,322.79,0.945,0.0,5,4732.38,-1061.66,3.3651
5,fp1,5,18,61.9706,5060.0,312.26,0.876,0.077,6,4732.38,-1061.66,3.3651
6,fp1,6,1,0.0,0.0,263.67,0.72,0.19,3,0.0,0.0,3.2845
6,fp1,6,1,0.8211,65.0,284.9,0.911,0.039,3,0.0,0.0,3.2845
6,fp1,6,1,1.6423,130.0,292.07,0.926,0.03,3,0.0,0.0,3.2845
6,fp1,6,1,2.4634,195.0,285.45,0.893,0.091,4,0.0,0.0,3.2845
6,fp1,6,2,3.2845,260.0,288.49,0.743,0.223,4,246.39,83.02,3.4012
6,fp1,6,2,4.1348,332.5,311.93,0.917,0.018,4,246.39,83.02,3.4012
6,fp1,6,2,4.9851,405.0,317.47,0.911,0.021,4,246.39,83.02,3.4012
6,fp1,6,2,5.8354,477.5,309.97,0.911,0.023,5,246.39,83.02,3.4012
6,fp1,6,3,6.6857,550.0,301.48,0.738,0.204,5,425.06,349.03,3.6148
6,fp1,6,3,7.4087,612.0,315.49,0.855,0.049,5,425.06,349.03,3.6148
6,fp1,6,3,8.1316,674.0,330.52,0.93,0.01,5,425.06,349.03,3.6148
6,fp1,6,3,8.8546,736.0,332.09,0.922,0.04,5,425.06,349.03,3.6148
6,fp1,6,3,9.5776,798.0,319.62,0.895,0.038,6,425.06,349.03,3.6148
6,fp1,6,4,10.3005,860.0,276.82,0.764,0.183,4,409.13,756.45,3.533
6,fp1,6,4,11.1838,930.0,296.87,0.885,0.079,4,409.13,756.45,3.533
6,fp1,6,4,12.067,1000.0,303.66,0.92,0.059,4,409.13,756.45,3.533
6,fp1,6,4,12.9503,1070.0,298.66,0.89,0.087,5,409.13,756.45,3.533
6,fp1,6,5,13.8336,1140.0,244.91,0.776,0.214,3,165.62,1127.91,3.3988
6,fp1,6,5,14.6833,1202.5,266.82,0.921,0.0,3,165.62,1127.91,3.3988
6,fp1,6,5,15.533,1265.0,270.48,0.934,0.0,3,165.62,1127.91,3.3988
6,fp1,6,5,16.3827,1327.5,263.43,0.88,0.103,4,165.62,1127.91,3.3988
6,fp1,6,6,17.2324,1390.0,238.79,0.773,0.21,3,-230.65,1370.73,3.9524
6,fp1,6,6,18.2205,1457.5,254.86,0.883,0.049,3,-230.65,1370.73,3.9524
6,fp1,6,6,19.2086,1525.0,261.12,0.945,0.027,3,-230.65,1370.73,3.9524
6,fp1,6,6,20.1967,1592.5,256.45,0.887,0.06,4,-230.65,1370.73,3.9524
6,fp1,6,7,21.1848,1660.0,296.32,0.748,0.169,5,-801.96,1453.43,3.4507
6,fp1,6,7,21.8749,1720.0,311.89,0.906,0.0,5,-801.96,1453.43,3.4507
6,fp1,6,7,22.5651,1780.0,323.73,0.92,0.042,5,-801.96,1453.43,3.4507
6,fp1,6,7,23.2552,1840.0,324.16,0.984,0.0,5,-801.96,1453.43,3.4507
6,fp1,6,7,23.9453,1900.0,314.61,0.836,0.139,6,-801.96,1453.43,3.4507
6,fp1,6,8,24.6355,1960.0,306.27,0.754,0.236,6,-1509.65,1250.02,3.6254
6,fp1,6,8,25.3605,2024.0,325.04,0.898,0.073,6,-1509.65,1250.02,3.6254
6,fp1,6,8,26.0856,2088.0,336.19,0.919,0.0,6,-1509.65,1250.02,3.6254
6,fp1,6,8,26.8107,2152.0,332.08,0.934,0.0,6,-1509.65,1250.02,3.6254
6,fp1,6,8,27.5358,2216.0,321.01,0.863,0.102,7,-1509.65,1250.02,3.6254
6,fp1,6,9,28.2609,2280.0,296.58,0.75,0.226,5,-2183.75,655.45,3.2358
6,fp1,6,9,29.0698,2352.5,324.7,0.88,0.117,5,-2183.75,655.45,3.2358
6,fp1,6,9,29.8788,2425.0,333.6,0.982,0.0,5,-2183.75,655.45,3.2358
6,fp1,6,9,30.6878,2497.5,323.4,0.859,0.112,6,-2183.75,655.45,3.2358
6,fp1,6,10,31.4967,2570.0,286.12,0.723,0.207,4,-2563.54,-182.08,3.1714
6,fp1,6,10,32.2896,2635.0,305.9,0.847,0.145,4,-2563.54,-182.08,3.1714
6,fp1,6,10,33.0824,2700.0,313.46,0.982,0.0,4,-2563.54,-182.08,3.1714
6,fp1,6,10,33.8753,2765.0,307.6,0.894,0.095,5,-2563.54,-182.08,3.1714
6,fp1,6,11,34.6682,2830.0,274.4,0.716,0.242,4,-2611.09,-1091.38,3.439
6,fp1,6,11,35.5279,2900.0,297.75,0.888,0.101,4,-2611.09,-1091.38,3.439
6,fp1,6,11,36.3877,2970.0,306.97,0.959,0.039,4,-2611.09,-1091.38,3.439
6,fp1,6,11,37.2474,3040.0,296.1,0.868,0.117,5,-2611.09,-1091.38,3.439
6,fp1,6,12,38.1072,3110.0,266.61,0.731,0.228,4,-2284.21,-2110.57,3.9716
6,fp1,6,12,38.9015,3172.0,283.39,0.832,0.071,4,-2284.21,-2110.57,3.9716
6,fp1,6,12,39.6958,3234.0,290.1,0.943,0.007,4,-2284.21,-2110.57,3.9716
6,fp1,6,12,40.4902,3296.0,295.49,0.945,0.016,4,-2284.21,-2110.57,3.9716
6,fp1,6,12,41.2845,3358.0,282.29,0.879,0.023,5,-2284.21,-2110.57,3.9716
6,fp1,6,13,42.0788,3420.0,301.06,0.772,0.194,6,-1448.63,-3098.04,3.0001
6,fp1,6,13,42.8288,3487.5,328.15,0.903,0.02,6,-1448.63,-3098.04,3.0001
6,fp1,6,13,43.5789,3555.0,337.58,0.934,0.061,6,-1448.63,-3098.04,3.0001
6,fp1,6,13,44.3289,3622.5,326.93,0.919,0.063,7,-1448.63,-3098.04,3.0001
6,fp1,6,14,45.0789,3690.0,318.02,0.765,0.172,7,-367.98,-3671.61,3.1599
6,fp1,6,14,45.8689,3762.5,344.07,0.852,0.07,7,-367.98,-3671.61,3.1599
6,fp1,6,14,46.6589,3835.0,351.45,0.93,0.065,7,-367.98,-3671.61,3.1599
6,fp1,6,14,47.4488,3907.5,339.88,0.851,0.056,8,-367.98,-3671.61,3.1599
6,fp1,6,15,48.2388,3980.0,297.38,0.753,0.221,5,1033.22,-3843.55,3.0217
6,fp1,6,15,48.9942,4045.0,318.02,0.864,0.1,5,1033.22,-3843.55,3.0217
6,fp1,6,15,49.7497,4110.0,327.33,0.985,0.0,5,1033.22,-3843.55,3.0217
6,fp1,6,15,50.5051,4175.0,314.04,0.88,0.031,6,1033.22,-3843.55,3.0217
6,fp1,6,16,51.2605,4240.0,277.67,0.741,0.161,4,2350.55,-3528.81,3.7694
6,fp1,6,16,52.0144,4300.0,292.52,0.867,0.04,4,2350.55,-3528.81,3.7694
6,fp1,6,16,52.7683,4360.0,303.2,0.969,0.0,4,2350.55,-3528.81,3.7694
6,fp1,6,16,53.5222,4420.0,300.53,0.95,0.0,4,2350.55,-3528.81,3.7694
6,fp1,6,16,54.276,4480.0,292.81,0.852,0.14,5,2350.55,-3528.81,3.7694
6,fp1,6,17,55.0299,4540.0,250.78,0.758,0.2,3,3725.92,-2594.06,4.2452
6,fp1,6,17,55.879,4602.0,268.34,0.855,0.141,3,3725.92,-2594.06,4.2452
6,fp1,6,17,56.728,4664.0,279.0,0.926,0.0,3,3725.92,-2594.06,4.2452
6,fp1,6,17,57.5771,4726.0,275.7,0.985,0.0,3,3725.92,-2594.06,4.2452
6,fp1,6,17,58.4261,4788.0,265.05,0.879,0.084,4,3725.92,-2594.06,4.2452
6,fp1,6,18,59.2751,4850.0,290.79,0.784,0.202,5,4732.38,-1061.66,3.3547
6,fp1,6,18,60.1138,4920.0,311.99,0.916,0.08,5,4732.38,-1061.66,3.3547
6,fp1,6,18,60.9525,4990.0,317.48,0.976,0.0,5,4732.38,-1061.66,3.3547
6,fp1,6,18,61.7911,5060.0,310.59,0.897,0.042,6,4732.38,-1061.66,3.3547
7,fp1,7,1,0.0,0.0,268.39,0.74,0.183,3,0.0,0.0,3.3728
7,fp1,7,1,0.8432,65.0,286.22,0.894,0.066,3,0.0,0.0,3.3728
7,fp1,7,1,1.6864,130.0,294.88,0.926,0.062,3,0.0,0.0,3.3728
7,fp1,7,1,2.5296,195.0,287.15,0.891,0.07,4,0.0,0.0,3.3728
7,fp1,7,2,3.3728,260.0,288.37,0.732,0.223,4,246.39,83.02,3.4335
7,fp1,7,2,4.2312,332.5,314.41,0.872,0.036,4,246.39,83.02,3.4335
7,fp1,7,2,5.0895,405.0,320.19,0.914,0.001,4,246.39,83.02,3.4335
7,fp1,7,2,5.9479,477.5,311.02,0.927,0.029,5,246.39,83.02,3.4335
7,fp1,7,3,6.8063,550.0,300.34,0.776,0.192,5,425.06,349.03,3.4698
7,fp1,7,3,7.5003,612.0,316.8,0.83,0.116,5,425.06,349.03,3.4698
7,fp1,7,3,8.1942,674.0,331.78,0.973,0.0,5,425.06,349.03,3.4698
7,fp1,7,3,8.8882,736.0,332.02,0.953,0.0,5,425.06,349.03,3.4698
7,fp1,7,3,9.5822,798.0,317.82,0.835,0.145,6,425.06,349.03,3.4698
7,fp1,7,4,10.2761,860.0,277.1,0.714,0.23,4,409.13,756.45,3.4131
7,fp1,7,4,11.1294,930.0,295.23,0.918,0.026,4,409.13,756.45,3.4131
7,fp1,7,4,11.9827,1000.0,305.18,0.911,0.058,4,409.13,756.45,3.4131
7,fp1,7,4,12.836,1070.0,298.96,0.911,0.036,5,409.13,756.45,3.4131
7,fp1,7,5,13.6892,1140.0,248.6,0.718,0.185,3,165.62,1127.91,3.5081
7,fp1,7,5,14.5663,1202.5,266.14,0.887,0.045,3,165.62,1127.91,3.5081
7,fp1,7,5,15.4433,1265.0,272.15,0.986,0.0,3,165.62,1127.91,3.5081
7,fp1,7,5,16.3203,1327.5,266.13,0.863,0.04,4,165.62,1127.91,3.5081
7,fp1,7,6,17.1974,1390.0,239.45,0.717,0.271,3,-230.65,1370.73,3.8749
7,fp1,7,6,18.1661,1457.5,253.41,0.862,0.106,3,-230.65,1370.73,3.8749
7,fp1,7,6,19.1348,1525.0,263.6,0.935,0.0,3,-230.65,1370.73,3.8749
7,fp1,7,6,20.1035,1592.5,257.19,0.922,0.053,4,-230.65,1370.73,3.8749
7,fp1,7,7,21.0723,1660.0,294.8,0.722,0.248,5,-801.96,1453.43,3.5074
7,fp1,7,7,21.7737,1720.0,312.93,0.868,0.115,5,-801.96,1453.43,3.5074
7,fp1,7,7,22.4752,1780.0,326.84,0.908,0.026,5,-801.96,1453.43,3.5074
7,fp1,7,7,23.1767,1840.0,325.41,0.95,0.0,5,-801.96,1453.43,3.5074
7,fp1,7,7,23.8782,1900.0,313.12,0.896,0.101,6,-801.96,1453.43,3.5074
7,fp1,7,8,24.5797,1960.0,304.86,0.756,0.179,6,-1509.65,1250.02,3.5182
7,fp1,7,8,25.2833,2024.0,324.53,0.86,0.076,6,-1509.65,1250.02,3.5182
7,fp1,7,8,25.9869,2088.0,334.42,0.952,0.019,6,-1509.65,1250.02,3.5182
7,fp1,7,8,26.6906,2152.0,337.49,0.939,0.0,6,-1509.65,1250.02,3.5182
7,fp1,7,8,27.3942,2216.0,324.0,0.85,0.143,7,-1509.65,1250.02,3.5182
7,fp1,7,9,28.0978,2280.0,298.89,0.749,0.231,5,-2183.75,655.45,3.2414
7,fp1,7,9,28.9082,2352.5,322.21,0.875,0.053,5,-2183.75,655.45,3.2414
7,fp1,7,9,29.7185,2425.0,332.3,0.984,0.0,5,-2183.75,655.45,3.2414
7,fp1,7,9,30.5289,2497.5,319.15,0.88,0.064,6,-2183.75,655.45,3.2414
7,fp1,7,10,31.3392,2570.0,284.81,0.733,0.243,4,-2563.54,-182.08,3.0918
7,fp1,7,10,32.1121,2635.0,303.74,0.873,0.089,4,-2563.54,-182.08,3.0918
7,fp1,7,10,32.8851,2700.0,315.73,0.926,0.0,4,-2563.54,-182.08,3.0918
7,fp1,7,10,33.658,2765.0,304.13,0.876,0.066,5,-2563.54,-182.08,3.0918
7,fp1,7,11,34.431,2830.0,276.95,0.75,0.199,4,-2611.09,-1091.38,3.4433
7,fp1,7,11,35.2918,2900.0,296.0,0.874,0.123,4,-2611.09,-1091.38,3.4433
7,fp1,7,11,36.1526,2970.0,307.21,0.951,0.0,4,-2611.09,-1091.38,3.4433
7,fp1,7,11,37.0135,3040.0,294.32,0.878,0.117,5,-2611.09,-1091.38,3.4433
7,fp1,7,12,37.8743,3110.0,268.03,0.762,0.191,4,-2284.21,-2110.57,3.9847
7,fp1,7,12,38.6712,3172.0,282.67,0.898,0.059,4,-2284.21,-2110.57,3.9847
7,fp1,7,12,39.4682,3234.0,294.87,0.962,0.0,4,-2284.21,-2110.57,3.9847
7,fp1,7,12,40.2651,3296.0,291.84,0.931,0.012,4,-2284.21,-2110.57,3.9847
7,fp1,7,12,41.062,3358.0,280.73,0.872,0.12,5,-2284.21,-2110.57,3.9847
7,fp1,7,13,41.859,3420.0,305.61,0.733,0.168,6,-1448.63,-3098.04,3.0381
7,fp1,7,13,42.6185,3487.5,327.81,0.857,0.045,6,-1448.63,-3098.04,3.0381
7,fp1,7,13,43.3781,3555.0,335.29,0.978,0.0,6,-1448.63,-3098.04,3.0381
7,fp1,7,13,44.1376,3622.5,329.49,0.914,0.066,7,-1448.63,-3098.04,3.0381
7,fp1,7,14,44.8971,3690.0,318.25,0.716,0.27,7,-367.98,-3671.61,3.1178
7,fp1,7,14,45.6766,3762.5,340.8,0.889,0.065,7,-367.98,-3671.61,3.1178
7,fp1,7,14,46.4561,3835.0,352.5,0.951,0.016,7,-367.98,-3671.61,3.1178
7,fp1,7,14,47.2355,3907.5,342.71,0.861,0.04,8,-367.98,-3671.61,3.1178
7,fp1,7,15,48.015,3980.0,293.32,0.738,0.179,5,1033.22,-3843.55,3.0555
7,fp1,7,15,48.7788,4045.0,316.62,0.91,0.06,5,1033.22,-3843.55,3.0555
7,fp1,7,15,49.5427,4110.0,327.56,0.937,0.0,5,1033.22,-3843.55,3.0555
7,fp1,7,15,50.3066,4175.0,319.46,0.899,0.021,6,1033.22,-3843.55,3.0555
7,fp1,7,16,51.0705,4240.0,276.54,0.714,0.238,4,2350.55,-3528.81,3.7661
7,fp1,7,16,51.8237,4300.0,295.28,0.892,0.03,4,2350.55,-3528.81,3.7661
7,fp1,7,16,52.5769,4360.0,303.55,0.961,0.0,4,2350.55,-3528.81,3.7661
7,fp1,7,16,53.3301,4420.0,301.08,0.952,0.0,4,2350.55,-3528.81,3.7661
7,fp1,7,16,54.0833,4480.0,294.54,0.837,0.095,5,2350.55,-3528.81,3.7661
7,fp1,7,17,54.8366,4540.0,254.01,0.721,0.277,3,3725.92,-2594.06,4.1127
7,fp1,7,17,55.6591,4602.0,266.33,0.837,0.094,3,3725.92,-2594.06,4.1127
7,fp1,7,17,56.4816,4664.0,276.46,0.966,0.0,3,3725.92,-2594.06,4.1127
7,fp1,7,17,57.3042,4726.0,279.02,0.962,0.031,3,3725.92,-2594.06,4.1127
7,fp1,7,17,58.1267,4788.0,265.39,0.842,0.125,4,3725.92,-2594.06,4.1127
7,fp1,7,18,58.9492,4850.0,289.9,0.736,0.247,5,4732.38,-1061.66,3.3317
7,fp1,7,18,59.7822,4920.0,313.88,0.877,0.087,5,4732.38,-1061.66,3.3317
7,fp1,7,18,60.6151,4990.0,321.99,0.971,0.0,5,4732.38,-1061.66,3.3317
7,fp1,7,18,61.448,5060.0,312.52,0.901,0.08,6,4732.38,-1061.66,3.3317
8,fp1,8,1,0.0,0.0,266.31,0.729,0.173,3,0.0,0.0,3.3005
8,fp1,8,1,0.8251,65.0,284.64,0.873,0.107,3,0.0,0.0,3.3005
8,fp1,8,1,1.6502,130.0,295.21,0.933,0.033,3,0.0,0.0,3.3005
8,fp1,8,1,2.4754,195.0,288.28,0.918,0.055,4,0.0,0.0,3.3005
8,fp1,8,2,3.3005,260.0,290.77,0.741,0.161,4,246.39,83.02,3.3582
8,fp1,8,2,4.14,332.5,313.3,0.932,0.0,4,246.39,83.02,3.3582
8,fp1,8,2,4.9796,405.0,318.91,0.93,0.0,4,246.39,83.02,3.3582
8,fp1,8,2,5.8192,477.5,310.36,0.886,0.088,5,246.39,83.02,3.3582
8,fp1,8,3,6.6587,550.0,297.47,0.753,0.154,5,425.06,349.03,3.5392
8,fp1,8,3,7.3666,612.0,319.01,0.836,0.102,5,425.06,349.03,3.5392
8,fp1,8,3,8.0744,674.0,329.78,0.916,0.017,5,425.06,349.03,3.5392
8,fp1,8,3,8.7822,736.0,329.41,0.953,0.042,5,425.06,349.03,3.5392
8,fp1,8,3,9.49,798.0,317.21,0.886,0.104,6,425.06,349.03,3.5392
8,fp1,8,4,10.1979,860.0,272.77,0.754,0.153,4,409.13,756.45,3.5229
8,fp1,8,4,11.0786,930.0,295.45,0.93,0.0,4,409.13,756.45,3.5229
8,fp1,8,4,11.9593,1000.0,304.36,0.921,0.0,4,409.13,756.45,3.5229
8,fp1,8,4,12.8401,1070.0,294.95,0.904,0.005,5,409.13,756.45,3.5229
8,fp1,8,5,13.7208,1140.0,247.37,0.753,0.175,3,165.62,1127.91,3.3905
8,fp1,8,5,14.5684,1202.5,267.7,0.928,0.054,3,165.62,1127.91,3.3905
8,fp1,8,5,15.416,1265.0,275.09,0.919,0.0,3,165.62,1127.91,3.3905
8,fp1,8,5,16.2637,1327.5,268.02,0.882,0.068,4,165.62,1127.91,3.3905
8,fp1,8,6,17.1113,1390.0,239.7,0.782,0.13,3,-230.65,1370.73,3.9729
8,fp1,8,6,18.1045,1457.5,252.67,0.897,0.092,3,-230.65,1370.73,3.9729
